date,shipments_total,shipments_ex_transport,shipments_ex_defense,shipments_primary_metals,shipments_fabricated_metals,shipments_machinery,shipments_computers_electronics,shipments_computers,shipments_communications,shipments_electrical,shipments_transportation,shipments_motor_vehicles,shipments_nondef_aircraft,shipments_defense_aircraft,shipments_other_durables,shipments_capital_goods,shipments_nondef_capital,shipments_core_capital,shipments_defense_capital,orders_total,orders_ex_transport,orders_ex_defense,orders_primary_metals,orders_fabricated_metals,orders_machinery,orders_computers_electronics,orders_computers,orders_communications,orders_electrical,orders_transportation,orders_motor_vehicles,orders_nondef_aircraft,orders_defense_aircraft,orders_other_durables,orders_capital_goods,orders_nondef_capital,orders_core_capital,orders_defense_capital,unfilled_total,unfilled_ex_transport,unfilled_ex_defense,unfilled_primary_metals,unfilled_fabricated_metals,unfilled_machinery,unfilled_computers_electronics,unfilled_electrical,unfilled_transportation,unfilled_motor_vehicles,unfilled_nondef_aircraft,unfilled_defense_aircraft,unfilled_other_durables,unfilled_capital_goods,unfilled_core_capital,inventory_total,inventory_ex_transport,inventory_ex_defense,inventory_primary_metals,inventory_fabricated_metals,inventory_machinery,inventory_computers_electronics,inventory_electrical,inventory_transportation,inventory_motor_vehicles,inventory_nondef_aircraft,inventory_defense_aircraft,inventory_other_durables,inventory_capital_goods,inventory_core_capital
2008-03-31,223505.0,164518.0,211484.0,23921.0,29583.0,30156.0,32787.0,3849.0,4852.0,10964.0,58987.0,36898.0,8911.0,4892.0,37107.0,80250.0,70664.0,65100.0,9586.0,234868.0,163953.0,221367.0,25772.0,31419.0,32974.0,26952.0,3987.0,4744.0,9827.0,70915.0,36867.0,19861.0,6382.0,37009.0,92316.0,82581.0,72546.0,9735.0,990908.0,800352.0,800352.0,44285.0,78313.0,104741.0,123767.0,23769.0,606480.0,18078.0,407137.0,64982.0,9553.0,719245.0,212336.0,336585.0,249843.0,313480.0,35399.0,45284.0,55418.0,45530.0,16379.0,86742.0,25688.0,35277.0,13633.0,51833.0,152270.0,106857.0
2008-04-30,228721.0,167960.0,216320.0,25262.0,31020.0,30084.0,32979.0,3969.0,4524.0,11166.0,60761.0,37540.0,9879.0,4783.0,37449.0,82817.0,72690.0,66376.0,10127.0,231086.0,167301.0,218861.0,26430.0,31306.0,33586.0,27245.0,3866.0,4485.0,11237.0,63785.0,37468.0,13486.0,5420.0,37497.0,88809.0,79313.0,67856.0,9496.0,998772.0,808392.0,808392.0,45453.0,78599.0,108243.0,123532.0,23840.0,609504.0,18006.0,410744.0,65619.0,9601.0,725237.0,215333.0,336313.0,250191.0,313030.0,35932.0,45654.0,55199.0,45420.0,16498.0,86122.0,25432.0,34617.0,13513.0,51488.0,151844.0,106894.0
2008-05-31,224910.0,166723.0,212648.0,25099.0,30715.0,29248.0,33360.0,4243.0,4550.0,11148.0,58187.0,35764.0,9339.0,4552.0,37153.0,81825.0,71988.0,65844.0,9837.0,227370.0,164561.0,214179.0,25471.0,31195.0,31466.0,27941.0,4367.0,4587.0,11551.0,62809.0,35713.0,12739.0,6320.0,36937.0,87207.0,76983.0,66473.0,10224.0,1006604.0,815295.0,815295.0,45825.0,79079.0,110461.0,123485.0,24243.0,614126.0,17955.0,414144.0,67387.0,9385.0,730619.0,217932.0,336629.0,250922.0,313587.0,36531.0,46141.0,55315.0,45343.0,16317.0,85707.0,25235.0,34540.0,13397.0,51275.0,151547.0,106911.0
2008-06-30,226119.0,167474.0,214009.0,25898.0,30832.0,29966.0,32200.0,4121.0,4633.0,11023.0,58645.0,35814.0,9341.0,4875.0,37555.0,81681.0,71924.0,65903.0,9757.0,229262.0,166622.0,215671.0,26934.0,31511.0,30963.0,27929.0,4559.0,4235.0,11607.0,62640.0,35792.0,12777.0,4399.0,37678.0,87004.0,76282.0,73198.0,10722.0,1014809.0,822019.0,822019.0,46861.0,79758.0,111458.0,124276.0,24827.0,618121.0,17933.0,417580.0,66911.0,9508.0,735942.0,219783.0,336239.0,251369.0,313595.0,36989.0,46314.0,55496.0,44763.0,16440.0,84870.0,25301.0,33911.0,13353.0,51367.0,150626.0,107042.0
2008-07-31,223430.0,166859.0,211172.0,25833.0,31117.0,29469.0,32316.0,3916.0,4399.0,11299.0,56571.0,33643.0,9618.0,5056.0,36825.0,81137.0,71314.0,64947.0,9823.0,220411.0,162295.0,208607.0,25875.0,30437.0,32448.0,25458.0,3807.0,3800.0,11107.0,58116.0,33679.0,10909.0,6221.0,36970.0,84164.0,74644.0,64022.0,9520.0,1017555.0,825219.0,825219.0,46903.0,79078.0,114437.0,123183.0,24635.0,619666.0,17969.0,418871.0,68076.0,9653.0,738969.0,222692.0,337424.0,253194.0,314986.0,37467.0,47136.0,55952.0,44900.0,16271.0,84230.0,24926.0,34102.0,12763.0,51468.0,151312.0,107656.0
2008-08-31,216858.0,163333.0,204841.0,25342.0,30460.0,29096.0,31045.0,3926.0,4207.0,11054.0,53525.0,31925.0,8277.0,5042.0,36336.0,78956.0,69171.0,64063.0,9785.0,214106.0,156865.0,201813.0,22927.0,30170.0,30317.0,26089.0,3977.0,4152.0,10904.0,57241.0,31985.0,8450.0,5629.0,36458.0,81400.0,71246.0,62770.0,10154.0,1019751.0,827139.0,827139.0,44488.0,78788.0,115658.0,123175.0,24485.0,623382.0,18029.0,419044.0,68663.0,9775.0,741413.0,224771.0,338077.0,254398.0,315955.0,38312.0,47610.0,56086.0,44824.0,16274.0,83679.0,24735.0,34160.0,12351.0,51292.0,151102.0,107906.0
2008-09-30,215998.0,162247.0,203895.0,24088.0,29716.0,30286.0,31439.0,3802.0,4342.0,10899.0,53751.0,32464.0,7994.0,5037.0,35819.0,80094.0,70427.0,65383.0,9667.0,215245.0,153392.0,196922.0,21397.0,28674.0,30885.0,26400.0,3775.0,3884.0,10419.0,61853.0,32075.0,11513.0,6366.0,35617.0,85561.0,70681.0,69613.0,14880.0,1023845.0,825013.0,825013.0,41797.0,77746.0,116257.0,122983.0,24005.0,631484.0,17640.0,422563.0,69992.0,9573.0,746880.0,223242.0,336180.0,254104.0,314565.0,38104.0,47768.0,56262.0,44365.0,16317.0,82076.0,24202.0,33601.0,11830.0,51288.0,149837.0,107731.0
2008-10-31,205749.0,155106.0,193707.0,21536.0,29024.0,28815.0,30141.0,3721.0,3855.0,10547.0,50643.0,30561.0,7258.0,4813.0,35043.0,76345.0,66539.0,62212.0,9806.0,191912.0,141024.0,179810.0,17188.0,28317.0,27577.0,23958.0,3424.0,3765.0,9336.0,50888.0,30173.0,9253.0,6084.0,34648.0,73689.0,64965.0,60881.0,8724.0,1015274.0,816382.0,816382.0,37449.0,77039.0,115019.0,122066.0,22794.0,631729.0,17252.0,424558.0,71263.0,9178.0,744224.0,220360.0,335606.0,253314.0,313989.0,37716.0,47482.0,56430.0,44306.0,16262.0,82292.0,24078.0,33985.0,11798.0,51118.0,150045.0,107765.0
2008-11-30,196404.0,148600.0,184564.0,19206.0,28258.0,28662.0,28878.0,3450.0,4613.0,9875.0,47804.0,29513.0,6077.0,4695.0,33721.0,74455.0,65027.0,61766.0,9428.0,181552.0,138472.0,171297.0,16168.0,26774.0,27493.0,25442.0,3908.0,4352.0,9298.0,43080.0,29119.0,3950.0,5009.0,33297.0,69082.0,61322.0,55636.0,7760.0,1004603.0,807296.0,807296.0,34411.0,75555.0,113850.0,122811.0,22217.0,627005.0,16858.0,422431.0,71577.0,8754.0,738851.0,219353.0,333737.0,251028.0,311934.0,36472.0,47030.0,56800.0,43943.0,16107.0,82709.0,23470.0,34603.0,11892.0,50676.0,150278.0,107552.0
2008-12-31,189854.0,143092.0,178546.0,16586.0,26248.0,28477.0,30244.0,3656.0,4092.0,9802.0,46762.0,27097.0,7675.0,4759.0,31735.0,75084.0,66216.0,61419.0,8868.0,173849.0,127962.0,154844.0,13351.0,25609.0,24149.0,24007.0,3582.0,3875.0,9311.0,45887.0,26450.0,1648.0,4771.0,31535.0,71668.0,54777.0,59849.0,16891.0,994104.0,789100.0,789100.0,31176.0,74916.0,109522.0,122080.0,21726.0,626130.0,16211.0,416404.0,71589.0,8554.0,735435.0,213446.0,329781.0,247632.0,308489.0,34903.0,46114.0,56837.0,43843.0,15870.0,82149.0,22632.0,35311.0,11439.0,50065.0,150665.0,107682.0
2009-01-31,176107.0,132236.0,165397.0,14735.0,25296.0,25744.0,26811.0,3659.0,3677.0,9186.0,43871.0,24413.0,8607.0,4248.0,30464.0,70773.0,62287.0,56454.0,8486.0,151085.0,114948.0,144441.0,12303.0,22077.0,20343.0,21324.0,3306.0,3830.0,8528.0,36137.0,24001.0,5859.0,3374.0,30373.0,54322.0,49061.0,45682.0,5261.0,972987.0,772049.0,772049.0,28744.0,71697.0,104121.0,120498.0,21068.0,618396.0,15799.0,413656.0,70715.0,8463.0,718984.0,206522.0,328198.0,245255.0,305732.0,33583.0,45481.0,57503.0,43347.0,15332.0,82943.0,22230.0,35262.0,12122.0,50009.0,151462.0,107511.0
2009-02-28,175809.0,131318.0,163486.0,14372.0,24733.0,25256.0,26803.0,3728.0,3596.0,9234.0,44491.0,24273.0,7812.0,4812.0,30920.0,70668.0,60688.0,56185.0,9980.0,148834.0,116595.0,139166.0,12269.0,21879.0,20697.0,22732.0,3716.0,3908.0,8468.0,32239.0,24031.0,-291.0,3540.0,30550.0,55869.0,47589.0,47322.0,8280.0,949518.0,751235.0,751235.0,26641.0,68843.0,99562.0,119933.0,20302.0,606144.0,15557.0,405553.0,69443.0,8093.0,704185.0,200500.0,324070.0,241055.0,301755.0,32275.0,44626.0,56580.0,43335.0,15083.0,83015.0,21851.0,35797.0,11828.0,49156.0,151378.0,106742.0
2009-03-31,172107.0,127295.0,159975.0,13277.0,24252.0,24215.0,26776.0,3219.0,3681.0,8818.0,44812.0,24295.0,7599.0,4866.0,29957.0,69006.0,59355.0,54618.0,9651.0,146323.0,113312.0,135287.0,11050.0,21479.0,19798.0,23032.0,3180.0,4001.0,8164.0,33011.0,24068.0,-432.0,4845.0,29789.0,54617.0,46437.0,54938.0,8180.0,927451.0,730264.0,730264.0,24414.0,66070.0,95145.0,119906.0,19648.0,594343.0,15330.0,397522.0,69422.0,7925.0,689796.0,195136.0,317337.0,235122.0,294754.0,30790.0,43233.0,55392.0,42295.0,14905.0,82215.0,21304.0,35537.0,12017.0,48507.0,149629.0,104901.0
2009-04-30,166805.0,123014.0,154349.0,12480.0,23096.0,23400.0,25941.0,3092.0,3443.0,8822.0,43791.0,24033.0,7399.0,4795.0,29275.0,67134.0,57092.0,52500.0,10042.0,147467.0,110601.0,133533.0,11111.0,21498.0,19419.0,21268.0,2707.0,3908.0,8180.0,36866.0,23827.0,80.0,5525.0,29125.0,56046.0,44615.0,46315.0,11431.0,912236.0,713571.0,713571.0,23045.0,64472.0,91164.0,119356.0,19006.0,587418.0,15124.0,390203.0,70152.0,7775.0,678708.0,189732.0,313388.0,230607.0,290371.0,29325.0,41974.0,54644.0,42356.0,14581.0,82781.0,20986.0,35963.0,12356.0,47727.0,149693.0,104103.0
2009-05-31,163921.0,122061.0,151431.0,12233.0,22767.0,23344.0,25699.0,3136.0,3477.0,8665.0,41860.0,22362.0,7284.0,5159.0,29353.0,66784.0,56690.0,52123.0,10094.0,149255.0,113080.0,136506.0,11951.0,21580.0,20673.0,21614.0,3290.0,4022.0,8113.0,36175.0,22140.0,2310.0,3924.0,29149.0,58852.0,48173.0,46761.0,10679.0,901550.0,702626.0,702626.0,22763.0,63285.0,88493.0,119251.0,18454.0,581733.0,14902.0,385229.0,68917.0,7571.0,670776.0,186261.0,309198.0,226171.0,285892.0,28105.0,40980.0,53755.0,41951.0,14393.0,83027.0,20686.0,36193.0,12346.0,46987.0,149004.0,102845.0
2009-06-30,163643.0,122604.0,150630.0,12333.0,22575.0,23656.0,25968.0,3040.0,3945.0,8667.0,41039.0,21579.0,6929.0,5365.0,29405.0,67458.0,56974.0,52810.0,10484.0,147033.0,115485.0,137316.0,13772.0,20521.0,21809.0,22222.0,3257.0,4177.0,7983.0,31548.0,21440.0,1673.0,6056.0,29178.0,56515.0,49376.0,55197.0,7139.0,888567.0,692939.0,692939.0,24202.0,61231.0,86646.0,119132.0,17770.0,572242.0,14763.0,379973.0,69608.0,7344.0,659833.0,183984.0,302718.0,221268.0,279649.0,27222.0,39907.0,53044.0,40791.0,14056.0,81450.0,19206.0,36695.0,12461.0,46248.0,147380.0,100841.0
2009-07-31,167231.0,125279.0,154695.0,13433.0,23132.0,23009.0,27119.0,3298.0,3891.0,8732.0,41952.0,23328.0,6767.0,4863.0,29854.0,67137.0,56920.0,52915.0,10217.0,153691.0,117705.0,142708.0,13804.0,21937.0,21507.0,22050.0,2942.0,4190.0,8627.0,35986.0,22955.0,2468.0,4815.0,29780.0,59626.0,51190.0,48200.0,8436.0,879300.0,685225.0,685225.0,24573.0,60036.0,85144.0,118336.0,17665.0,566276.0,14390.0,375674.0,69560.0,7270.0,652322.0,182053.0,300085.0,217113.0,276631.0,26519.0,39212.0,51718.0,40413.0,13878.0,82972.0,19170.0,37761.0,12659.0,45373.0,146703.0,98991.0
2009-08-31,168466.0,124536.0,155447.0,13909.0,23002.0,22791.0,26600.0,2751.0,3928.0,8556.0,43930.0,25529.0,6005.0,5276.0,29678.0,65981.0,55376.0,52006.0,10605.0,157489.0,117142.0,147236.0,14489.0,22009.0,21197.0,21340.0,2693.0,3994.0,8441.0,40347.0,25464.0,4504.0,3970.0,29666.0,59329.0,51317.0,47421.0,8012.0,872444.0,681135.0,681135.0,25153.0,59043.0,83550.0,117197.0,17550.0,562693.0,14325.0,374173.0,68254.0,7258.0,645670.0,179947.0,296024.0,214872.0,272520.0,26193.0,38648.0,51381.0,40131.0,13666.0,81152.0,19110.0,36412.0,12815.0,44853.0,145036.0,98223.0
2009-09-30,173623.0,125860.0,160407.0,14464.0,23141.0,23589.0,26458.0,2713.0,3765.0,8556.0,47763.0,26741.0,8338.0,5682.0,29652.0,69173.0,58416.0,52759.0,10757.0,158041.0,122042.0,147422.0,14787.0,23168.0,23728.0,22631.0,3388.0,4131.0,8242.0,35999.0,26475.0,-492.0,3249.0,29486.0,59895.0,50601.0,57279.0,9294.0,860893.0,672181.0,672181.0,25476.0,59070.0,83689.0,117401.0,17236.0,550929.0,14059.0,365343.0,65821.0,7092.0,636392.0,180222.0,294277.0,214060.0,270633.0,26442.0,38396.0,50771.0,40467.0,13629.0,80217.0,19052.0,35588.0,12469.0,44355.0,143830.0,97705.0
2009-10-31,173560.0,127216.0,160185.0,15317.0,23279.0,23253.0,27314.0,2685.0,3875.0,8705.0,46344.0,27159.0,6850.0,5166.0,29348.0,68033.0,57159.0,52915.0,10874.0,161097.0,122244.0,150367.0,15692.0,23955.0,22448.0,21899.0,2722.0,3920.0,8902.0,38853.0,27312.0,1807.0,4476.0,29348.0,60074.0,51372.0,51947.0,8702.0,852785.0,666718.0,666718.0,25851.0,59746.0,82884.0,116341.0,17433.0,543438.0,14212.0,360300.0,65131.0,7092.0,628433.0,179285.0,294886.0,212956.0,270584.0,26378.0,38249.0,50595.0,40441.0,13365.0,81930.0,19062.0,36738.0,12910.0,43928.0,145395.0,97362.0
2009-11-30,177328.0,128435.0,163884.0,15886.0,23372.0,23799.0,27134.0,2723.0,3849.0,8850.0,48893.0,29024.0,6962.0,5548.0,29394.0,68841.0,57715.0,53410.0,11126.0,160419.0,122532.0,151373.0,15670.0,23389.0,23043.0,22262.0,2929.0,4072.0,8744.0,37887.0,28681.0,712.0,2845.0,29424.0,58306.0,50603.0,49255.0,7703.0,840164.0,658495.0,658495.0,25635.0,59763.0,82128.0,115757.0,17327.0,532432.0,13869.0,354050.0,62428.0,7122.0,617898.0,178646.0,295549.0,212913.0,270850.0,26457.0,38309.0,50602.0,40545.0,13377.0,82636.0,19365.0,37114.0,12658.0,43623.0,146783.0,97400.0
2009-12-31,179985.0,129694.0,167377.0,16627.0,23272.0,24934.0,26572.0,2770.0,3547.0,8830.0,50291.0,30238.0,7487.0,5447.0,29459.0,69501.0,59185.0,54404.0,10316.0,160520.0,124425.0,150419.0,16177.0,23198.0,24802.0,22004.0,2910.0,3744.0,8619.0,36095.0,30149.0,-3652.0,4163.0,29625.0,58500.0,49624.0,58347.0,8876.0,825089.0,645927.0,645927.0,25185.0,59689.0,81996.0,115579.0,17116.0,518236.0,13780.0,342911.0,61144.0,7288.0,606897.0,178858.0,294755.0,213233.0,269945.0,26708.0,38252.0,50540.0,41151.0,13345.0,81522.0,19952.0,35763.0,12470.0,43237.0,145498.0,97529.0
2010-01-31,183537.0,131591.0,169181.0,17203.0,23369.0,24368.0,28163.0,2444.0,3648.0,8871.0,51946.0,31660.0,6583.0,5982.0,29617.0,70053.0,58178.0,54128.0,11875.0,181016.0,127057.0,163907.0,18835.0,23783.0,23345.0,22392.0,1886.0,3859.0,8996.0,53959.0,31691.0,6113.0,7921.0,29706.0,69686.0,56916.0,47134.0,12770.0,827911.0,645996.0,645996.0,26817.0,60103.0,80973.0,115151.0,17241.0,520249.0,13811.0,342441.0,63083.0,7377.0,606530.0,177061.0,295837.0,212678.0,270370.0,27024.0,38257.0,50116.0,40461.0,13479.0,83159.0,20238.0,36592.0,12832.0,43341.0,146980.0,97483.0
2010-02-28,180304.0,131937.0,166592.0,17771.0,23561.0,24581.0,26959.0,2248.0,3449.0,8910.0,48367.0,28451.0,6730.0,5591.0,30155.0,69839.0,58441.0,54345.0,11398.0,180450.0,128810.0,165895.0,19066.0,24533.0,24743.0,21631.0,2050.0,3460.0,8703.0,51640.0,28285.0,10318.0,5704.0,30134.0,74546.0,62116.0,50436.0,12430.0,832657.0,649899.0,649899.0,28112.0,61075.0,81135.0,114423.0,17034.0,523522.0,13645.0,346029.0,63196.0,7356.0,611237.0,176204.0,297697.0,212969.0,272164.0,27437.0,38122.0,49895.0,40648.0,13250.0,84728.0,21708.0,37149.0,13020.0,43617.0,147689.0,97610.0
2010-03-31,183253.0,133474.0,169794.0,18776.0,23720.0,25681.0,26082.0,2374.0,3740.0,8972.0,49779.0,30148.0,6910.0,5312.0,30243.0,71055.0,59803.0,55474.0,11252.0,182148.0,134835.0,167256.0,20286.0,25084.0,27302.0,22797.0,2417.0,3394.0,9213.0,47313.0,30067.0,4228.0,5196.0,30153.0,71670.0,58873.0,63118.0,12797.0,835110.0,650919.0,650919.0,29622.0,62439.0,82756.0,114696.0,17275.0,521056.0,13564.0,343347.0,63080.0,7266.0,611852.0,177217.0,298903.0,213929.0,273406.0,27880.0,38518.0,49916.0,40448.0,13445.0,84974.0,21689.0,37462.0,12932.0,43722.0,147236.0,97072.0
2010-04-30,187382.0,136592.0,173798.0,19287.0,24202.0,25391.0,27815.0,2180.0,3626.0,9152.0,50790.0,31160.0,6841.0,5502.0,30745.0,70932.0,59612.0,55320.0,11320.0,182948.0,131196.0,169689.0,19979.0,25292.0,23394.0,22672.0,1959.0,3595.0,9068.0,51752.0,31253.0,9277.0,5311.0,30791.0,70717.0,59108.0,51744.0,11609.0,835804.0,651938.0,651938.0,30314.0,63529.0,80759.0,114681.0,17191.0,522018.0,13657.0,345783.0,62889.0,7312.0,611637.0,174180.0,300972.0,215089.0,275948.0,28754.0,38676.0,49952.0,40373.0,13345.0,85883.0,22115.0,38479.0,12849.0,43989.0,147792.0,97096.0
2010-05-31,189360.0,138101.0,176379.0,19647.0,24747.0,26450.0,27208.0,1845.0,3736.0,9008.0,51259.0,32394.0,6501.0,5097.0,31041.0,70505.0,59724.0,55853.0,10781.0,189932.0,136881.0,176036.0,20568.0,24995.0,29255.0,22218.0,1870.0,3193.0,8844.0,53051.0,32452.0,9196.0,4753.0,31001.0,75861.0,64043.0,55846.0,11818.0,841383.0,656602.0,656602.0,31235.0,63777.0,83564.0,114698.0,17027.0,523810.0,13715.0,348478.0,62545.0,7272.0,616993.0,175589.0,303431.0,217308.0,278603.0,29614.0,38603.0,50316.0,40893.0,13538.0,86123.0,22195.0,38928.0,12839.0,44344.0,148925.0,98106.0
2010-06-30,189114.0,136308.0,176427.0,19573.0,24615.0,26701.0,25679.0,1819.0,3512.0,9108.0,52806.0,33693.0,6966.0,5084.0,30632.0,71282.0,60719.0,56221.0,10563.0,185667.0,137226.0,174280.0,19547.0,25309.0,30528.0,21992.0,1815.0,3241.0,9259.0,48441.0,33650.0,5287.0,4877.0,30591.0,72704.0,63013.0,64224.0,9691.0,841914.0,658433.0,658433.0,31209.0,64471.0,87391.0,114989.0,17178.0,519445.0,13672.0,346799.0,62338.0,7231.0,618415.0,178973.0,307177.0,220390.0,282361.0,29942.0,39307.0,50883.0,41888.0,13696.0,86787.0,22214.0,39570.0,12660.0,44674.0,150753.0,99299.0
2010-07-31,193252.0,136993.0,180047.0,19189.0,24545.0,25627.0,28038.0,1675.0,3601.0,9098.0,56259.0,35435.0,8310.0,5281.0,30496.0,72776.0,61862.0,56101.0,10914.0,187506.0,134656.0,173972.0,20606.0,25333.0,27142.0,22231.0,1293.0,3515.0,9161.0,52850.0,35360.0,5492.0,5245.0,30183.0,70156.0,58990.0,52328.0,11166.0,841422.0,657612.0,657612.0,32626.0,65259.0,88906.0,114436.0,17241.0,516036.0,13597.0,343981.0,62302.0,6918.0,615795.0,179346.0,308849.0,221833.0,283813.0,30166.0,39584.0,51622.0,41844.0,13813.0,87016.0,22224.0,39895.0,12722.0,44804.0,151838.0,99979.0
2010-08-31,192697.0,138039.0,180120.0,19569.0,24900.0,26584.0,27333.0,1648.0,3582.0,9257.0,54658.0,35509.0,7200.0,4974.0,30396.0,71229.0,60932.0,56400.0,10297.0,191745.0,137093.0,179013.0,20306.0,25976.0,28354.0,22976.0,1582.0,4201.0,9086.0,54652.0,35515.0,8039.0,3877.0,30395.0,74808.0,63920.0,56381.0,10888.0,845695.0,661730.0,661730.0,33363.0,66335.0,90676.0,115304.0,17070.0,516030.0,13603.0,344820.0,61205.0,6917.0,619374.0,181170.0,310173.0,222535.0,285294.0,29943.0,39685.0,51946.0,42091.0,13978.0,87638.0,22394.0,40385.0,12630.0,44892.0,152609.0,100451.0
2010-09-30,194757.0,138881.0,181753.0,19817.0,24982.0,27521.0,27324.0,1482.0,3475.0,9156.0,55876.0,36367.0,6936.0,5201.0,30081.0,72469.0,61665.0,57430.0,10804.0,201932.0,139248.0,186703.0,20731.0,25593.0,29896.0,23547.0,1474.0,3749.0,9369.0,62684.0,36640.0,13097.0,6669.0,30112.0,82937.0,70531.0,64631.0,12406.0,858160.0,671970.0,671970.0,34277.0,66946.0,93051.0,116817.0,17283.0,522838.0,13876.0,350981.0,62673.0,6948.0,629842.0,183874.0,313301.0,223966.0,288429.0,30113.0,39719.0,52249.0,42328.0,14316.0,89335.0,22234.0,42175.0,12498.0,45241.0,155109.0,101260.0
2010-10-31,194392.0,139233.0,181668.0,19898.0,25193.0,26583.0,27681.0,1499.0,3620.0,9432.0,55159.0,35732.0,7060.0,5158.0,30446.0,71895.0,61418.0,57026.0,10477.0,193066.0,134518.0,181818.0,20058.0,25119.0,28437.0,21199.0,1330.0,3268.0,9189.0,58548.0,36208.0,11962.0,4258.0,30516.0,76464.0,66779.0,56611.0,9685.0,862014.0,677300.0,677300.0,34437.0,66872.0,94905.0,115515.0,17040.0,526227.0,14352.0,355883.0,61773.0,7018.0,634411.0,184327.0,315859.0,225894.0,290788.0,30661.0,39821.0,53080.0,42853.0,14276.0,89965.0,22241.0,42672.0,12442.0,45203.0,156892.0,102329.0
2010-11-30,194823.0,141168.0,182150.0,20427.0,25267.0,26697.0,28525.0,1324.0,3989.0,9605.0,53655.0,34616.0,6834.0,5021.0,30647.0,72292.0,61881.0,57721.0,10411.0,197202.0,142450.0,182184.0,22776.0,26577.0,29238.0,23319.0,1359.0,3859.0,9841.0,54752.0,34865.0,6280.0,5706.0,30699.0,76245.0,63913.0,56901.0,12332.0,869894.0,682835.0,682835.0,36786.0,68182.0,97446.0,115810.0,17276.0,527324.0,14601.0,355329.0,62458.0,7070.0,638364.0,187011.0,319189.0,227470.0,293433.0,31223.0,39970.0,53796.0,42949.0,14245.0,91719.0,22688.0,43329.0,12749.0,45287.0,158946.0,103146.0
2010-12-31,197355.0,142079.0,184890.0,20291.0,25670.0,29090.0,27259.0,1102.0,3637.0,9706.0,55276.0,36066.0,7169.0,4983.0,30063.0,73873.0,63453.0,58923.0,10420.0,193452.0,144216.0,179976.0,21436.0,26674.0,32533.0,23852.0,976.0,4085.0,9625.0,49236.0,36395.0,1763.0,4464.0,30096.0,70984.0,60121.0,66138.0,10863.0,871076.0,683006.0,683006.0,37931.0,69186.0,100889.0,117488.0,17195.0,521284.0,14930.0,349923.0,61939.0,7103.0,635475.0,190027.0,321441.0,228824.0,295638.0,31645.0,40303.0,54109.0,42997.0,14262.0,92617.0,22623.0,44298.0,12616.0,45508.0,160079.0,103618.0
2011-01-31,200997.0,144846.0,188477.0,21766.0,25709.0,28364.0,28285.0,1094.0,3879.0,9677.0,56151.0,36434.0,7365.0,4865.0,31045.0,73871.0,63544.0,59305.0,10327.0,203636.0,143113.0,187397.0,23291.0,25422.0,29851.0,23892.0,1111.0,4402.0,9631.0,60523.0,36442.0,9183.0,5722.0,31026.0,80209.0,66278.0,55385.0,13931.0,879376.0,687587.0,687587.0,39456.0,68899.0,102376.0,118756.0,17149.0,525656.0,14938.0,351741.0,62796.0,7084.0,641813.0,191685.0,324959.0,231161.0,299026.0,32334.0,40351.0,55008.0,43217.0,14313.0,93798.0,22890.0,45189.0,12572.0,45938.0,162066.0,104633.0
2011-02-28,200462.0,143658.0,187520.0,21956.0,25891.0,27393.0,28128.0,949.0,3823.0,9699.0,56804.0,36525.0,7827.0,4881.0,30591.0,73336.0,62662.0,57810.0,10674.0,196393.0,141061.0,183093.0,21452.0,27299.0,28160.0,23634.0,936.0,4128.0,9930.0,55332.0,36509.0,8135.0,5167.0,30586.0,74879.0,63920.0,56143.0,10959.0,881311.0,689164.0,689164.0,38952.0,70307.0,103143.0,120266.0,17380.0,524184.0,14922.0,352049.0,63082.0,7079.0,643356.0,192953.0,328564.0,234208.0,302800.0,33049.0,40730.0,55695.0,43960.0,14574.0,94356.0,23320.0,45377.0,12523.0,46200.0,163231.0,105996.0
2011-03-31,207114.0,147499.0,194205.0,22873.0,26993.0,29408.0,27125.0,892.0,3495.0,9929.0,59615.0,39385.0,8027.0,4600.0,31171.0,75865.0,65037.0,60078.0,10828.0,212748.0,145907.0,197694.0,23173.0,27507.0,31078.0,22813.0,1000.0,3731.0,10043.0,66841.0,39375.0,13561.0,5298.0,31293.0,85619.0,72943.0,69755.0,12676.0,891823.0,697531.0,697531.0,39252.0,70821.0,104813.0,120832.0,17494.0,531410.0,14912.0,357583.0,63780.0,7201.0,653110.0,195372.0,334218.0,237710.0,307343.0,33865.0,41248.0,56856.0,44678.0,14830.0,96508.0,23305.0,46717.0,13002.0,46233.0,167046.0,107615.0
2011-04-30,203158.0,146794.0,190118.0,22709.0,26480.0,28420.0,28528.0,936.0,3912.0,9786.0,56364.0,35778.0,7922.0,4823.0,30871.0,75760.0,64947.0,60132.0,10813.0,200733.0,143390.0,185170.0,22263.0,26745.0,30709.0,23190.0,987.0,4000.0,9483.0,57343.0,35680.0,7487.0,5161.0,31000.0,77738.0,64802.0,60383.0,12936.0,894996.0,698181.0,698181.0,38806.0,71086.0,107102.0,121092.0,17191.0,532389.0,14814.0,357148.0,64118.0,7330.0,655088.0,196802.0,337747.0,240520.0,311185.0,34930.0,41867.0,57432.0,44875.0,15083.0,97227.0,23839.0,47359.0,12871.0,46333.0,168249.0,108670.0
