file,symbol_file,price_file,rows_before,rows_after,removed,changed,status,reason,run_at
/home/jyp0615/global_universe/data/valuations/SPHB.csv,SPHB.csv,/home/jyp0615/global_universe/data/daily/SPHB.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/SPHQ.csv,SPHQ.csv,/home/jyp0615/global_universe/data/daily/SPHQ.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/SPLV.csv,SPLV.csv,/home/jyp0615/global_universe/data/daily/SPLV.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/SPY.csv,SPY.csv,/home/jyp0615/global_universe/data/daily/SPY.csv,0,0,0,False,skipped,no_price_file,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/THD.csv,THD.csv,/home/jyp0615/global_universe/data/daily/THD.csv,1,1,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/USMV.csv,USMV.csv,/home/jyp0615/global_universe/data/daily/USMV.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/VIG.csv,VIG.csv,/home/jyp0615/global_universe/data/daily/VIG.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/VYM.csv,VYM.csv,/home/jyp0615/global_universe/data/daily/VYM.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XIC.TO.csv,XIC.TO.csv,/home/jyp0615/global_universe/data/daily/XIC.TO.csv,0,0,0,False,skipped,no_price_file,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XLB.csv,XLB.csv,/home/jyp0615/global_universe/data/daily/XLB.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XLC.csv,XLC.csv,/home/jyp0615/global_universe/data/daily/XLC.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XLE.csv,XLE.csv,/home/jyp0615/global_universe/data/daily/XLE.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XLF.csv,XLF.csv,/home/jyp0615/global_universe/data/daily/XLF.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XLI.csv,XLI.csv,/home/jyp0615/global_universe/data/daily/XLI.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XLK.csv,XLK.csv,/home/jyp0615/global_universe/data/daily/XLK.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XLP.csv,XLP.csv,/home/jyp0615/global_universe/data/daily/XLP.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XLRE.csv,XLRE.csv,/home/jyp0615/global_universe/data/daily/XLRE.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XLU.csv,XLU.csv,/home/jyp0615/global_universe/data/daily/XLU.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XLV.csv,XLV.csv,/home/jyp0615/global_universe/data/daily/XLV.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
/home/jyp0615/global_universe/data/valuations/XLY.csv,XLY.csv,/home/jyp0615/global_universe/data/daily/XLY.csv,2,2,0,False,ok,,2025-09-09T14:32:38+09:00
