asOfDate,mbs,cmbs,tips,frn,tipsInflationCompensation,notesbonds,bills,agencies,total,ust_total,mbs_total
2022-10-12,2689556643799.3,8601439876.9,375760681600,29924645100.0,99996095687.8,4819507373000,304652388100,2347000000.0,8230350171476.2,5629841183487.8,2698158083676.1997
2022-10-19,2690064401872.5,8586283493.3,375760681600,29924645100.0,99958019554.4,4804742373000,301567050600,2347000000.0,8212992435665.8,5611952769854.4,2698650685365.8
2022-10-26,2669965331590.3,8553872000.9,375760681600,29924645100.0,99919950417.53,4804817373000,298315410300,2347000000.0,8189684313591.2,5608738060417.53,2678519203591.1997
2022-11-02,2669969331509.5,8553872000.9,375760681600,27166210000.0,99961303639.31,4776017850000,296059385200,2347000000.0,8155874330310.4,5574965430439.31,2678523203510.4
2022-11-09,2669970331508.5,8553872000.9,375785681600,27166210000.0,100203170145.36,4776017850000,296059385200,2347000000.0,8155900330309.4,5575232296945.36,2678524203509.4
2022-11-16,2668338128653.3,8542778726.6,375785681600,27166210000.0,100442132862.43,4735597452700,296059385200,2347000000.0,8113836636879.9,5535050862362.43,2676880907379.9
2022-11-23,2663539969470.0,8542778726.6,375785681600,27166210000.0,100714644433.63,4735597452700,296059385200,2347000000.0,8109038477696.6,5535323373933.63,2672082748196.6
2022-11-30,2650236675042.9,8519300173.7,377416407400,27166210000.0,100954399821.6,4714387124100,296059385200,2347000000.0,8076132101916.6,5515983526521.6,2658755975216.6
2022-12-07,2650236675042.9,8519300173.7,377416407400,27166210000.0,101392319682.55,4714387124100,294133442300,2347000000.0,8074206159016.6,5514495503482.55,2658755975216.6
2022-12-14,2650114172506.2,8519300173.7,377416407400,27166210000.0,101830531672.73,4714387124100,292953530700,2347000000.0,8072903744879.9,5513753803872.73,2658633472679.9004
2022-12-21,2644715997051.4,8506405359.8,377416407400,27166210000.0,102269122301.4,4702352124100,291826524600,2347000000.0,8054330668511.2,5501030388401.4,2653222402411.1997
2022-12-28,2632908241678.2,8493603323.6,377416407400,27166210000.0,102707189228.96,4702352124100,291191667100,2347000000.0,8041875253601.8,5500833597828.96,2641401845001.8003
2023-01-04,2632908241678.2,8493603323.6,377416407400,27166210000.0,102832541683.21,4660997185800,289338373300,2347000000.0,7998667021501.8,5457750718183.21,2641401845001.8003
2023-01-11,2632908241678.2,8493603323.6,377416407400,27166210000.0,102722903599.24,4660922185800,288198655500,2347000000.0,7997452303701.8,5456426362299.24,2641401845001.8003
2023-01-18,2631455077988.2,8485351089.4,374979407400,27166210000.0,101905689439.76,4645440325600,287230768200,2347000000.0,7977104140277.6,5436722400639.76,2639940429077.6
2023-01-25,2616273473082.4,8461744179.7,374979407400,27166210000.0,101796827513.8,4645440325600,286199577100,2347000000.0,7960867737362.1,5435582347613.8,2624735217262.1
2023-02-01,2616273473082.4,8461744179.7,374979407400,23428784200.0,101651128962.9,4612307946800,285020936000,2347000000.0,7922819291662.1,5397388203362.9,2624735217262.1
2023-02-08,2616273473082.4,8461744179.7,374979407400,23428784200.0,101285157859.74,4612307946800,285020936000,2347000000.0,7922819291662.1,5397022232259.74,2624735217262.1
2023-02-15,2615050643444.1,8461744179.7,374979407400,23428784200.0,100919636356.05,4580258369800,285020936000,2347000000.0,7889546885023.8,5364607133756.05,2623512387623.8003
2023-02-22,2611788709375.7,8459603607.0,374979407400,23428784200.0,100553774881.44,4580308369800,285020936000,2347000000.0,7886332810382.7,5364291272281.44,2620248312982.7
2023-03-01,2601598207106.5,8441837530.1,377024244500,23428784200.0,100359834521.63,4550313109600,285020936000,2347000000.0,7848174118936.6,5336146908821.63,2610040044636.6
2023-03-08,2601598207106.5,8441837530.1,377024244500,23428784200.0,101221787583.31,4550313109600,283959900800,2347000000.0,7847113083736.6,5335947826683.31,2610040044636.6
2023-03-15,2600298927915.1,8441837530.1,377024244500,23428784200.0,102083398217.11,4543203571100,283186587500,2347000000.0,7837930952745.2,5328926585517.11,2608740765445.2
2023-03-22,2596796903068.7,8438519284.9,377024244500,23428784200.0,102944676010.27,4543203571100,282374230400,2347000000.0,7833613252553.6,5328975506210.27,2605235422353.6
2023-03-29,2586045583389.8,8434456600.7,377024244500,23428784200.0,103806475710.7,4543203571100,281840393500,2347000000.0,7822324033290.5,5329303469010.7,2594480039990.5
2023-04-05,2586045583389.8,8434456600.7,377024244500,23428784200.0,104500076325.41,4494367684000,280966361000,2347000000.0,7772614113690.5,5280287150025.41,2594480039990.5
2023-04-12,2586045583389.6,8434456600.7,377024244500,23428784200.0,105127158101.84,4494367684000,280966361000,2347000000.0,7772614113690.3,5280914231801.84,2594480039990.3003
2023-04-19,2584613192020.7,8429128800.0,365411327600,23428784200.0,103329913538.55,4491933373400,280966361000,2347000000.0,7757129167020.7,5265069759738.55,2593042320820.7
2023-04-26,2567367272820.5,8408888353.9,365411327600,23428784200.0,103938609289.21,4491983373400,280966361000,2347000000.0,7739913007374.4,5265728455489.21,2575776161174.4
2023-05-03,2567371272422.6,8408888353.9,365411327600,20426754000.0,104436827127.83,4451443124100,280966361000,2347000000.0,7696374727476.5,5222684393827.83,2575780160776.5
2023-05-10,2567371272422.6,8408888353.9,365436327600,20426754000.0,104798595245.26,4451443124100,281041361000,2347000000.0,7696474727476.5,5223146161945.26,2575780160776.5
2023-05-17,2566021392062.6,8406394098.3,365436327600,20426754000.0,105149579800.59,4422555952500,281041361000,2347000000.0,7666235181260.9,5194609974900.59,2574427786160.9
2023-05-24,2562018128526.5,8406394098.3,365436327600,20426754000.0,105500867562.44,4422555952500,281041361000,2347000000.0,7662231917724.8,5194961262662.44,2570424522624.8
2023-05-31,2549844564049.6,8391408987.3,368253286500,20426754000.0,105889425869.21,4388626165100,281041361000,2347000000.0,7618930539636.9,5164236992469.21,2558235973036.9
2023-06-07,2549844573680.4,8391408987.3,368253286500,20426754000.0,106449126837.73,4388626165100,278066307600,2347000000.0,7615955495867.7,5161821640037.73,2558235982667.6997
2023-06-14,2549780864372.7,8391408987.3,368253286500,20426754000.0,107008625611.93,4388626165100,275936013700,2347000000.0,7613761492660.0,5160250844911.93,2558172273360.0
2023-06-21,2544961266484.3,8388969632.9,368253286500,20426754000.0,107568408603.76,4376496599800,272966726500,2347000000.0,7593840602917.2,5145711775403.76,2553350236117.1997
2023-06-28,2529753022342.3,8385441212.9,368228286500,20426754000.0,108125500804.07,4376496599800,271802808500,2347000000.0,7577439912355.2,5145079949604.07,2538138463555.1997
2023-07-05,2529753022342.0,8385441212.9,368228286500,20426754000.0,108478984577.34,4340398167700,268928292300,2347000000.0,7538466964054.9,5106460485077.34,2538138463554.9
2023-07-12,2529753022342.0,8385441212.9,368228286500,20426754000.0,108750350147.81,4340398167700,266544412300,2347000000.0,7536083084054.9,5104347970647.81,2538138463554.9
2023-07-19,2529676951663.2,8381642867.5,364549286500,20426754000.0,107896885654.29,4326545550600,263617244900,2347000000.0,7515544430530.7,5083035721654.29,2538058594530.7
2023-07-26,2509187003822.2,8372458136.6,364549286500,20426754000.0,108165431314.1,4326545550600,261294240800,2347000000.0,7492722293858.8,5080981263214.1,2517559461958.8003
2023-08-02,2509187003822.2,8372458136.6,364549286500,17745390600.0,108455193527.62,4297853573900,259421593500,2347000000.0,7459476306458.8,5048025038027.62,2517559461958.8003
2023-08-09,2509187003822.2,8372458136.6,364549286500,17745390600.0,108800490037.16,4297853573900,259421593500,2347000000.0,7459476306458.8,5048370334537.16,2517559461958.8003
2023-08-16,2509113593056.8,8369123770.1,364549286500,17745390600.0,109145013148.99,4255213565800,259421593500,2347000000.0,7416759553226.9,5006074849548.99,2517482716826.9
2023-08-23,2504770803383.1,8369123770.1,364549286500,17745390600.0,109489439281.48,4255288565800,259421593500,2347000000.0,7412491763553.2,5006494275681.48,2513139927153.2
2023-08-30,2490504958518.9,8365107686.6,364549286500,17745390600.0,109834660601.23,4255288565800,259421593500,2347000000.0,7398221902605.5,5006839497001.23,2498870066205.5
2023-09-06,2490504958518.9,8365107686.6,365380447500,17745390600.0,110087175311.39,4237097412800,258161046400,2347000000.0,7379601363505.5,4988471472611.39,2498870066205.5
2023-09-13,2490504958518.8,8365107686.6,365380447500,17770390600.0,110298842357.05,4237047412800,251981704800,2347000000.0,7373397021905.4,4982478798057.05,2498870066205.4
2023-09-20,2486099481184.5,8360111496.6,365380447500,17770390600.0,110510348038.07,4220127857200,246945596800,2347000000.0,7347030884781.1,4960734640138.07,2494459592681.1
2023-09-27,2471406562662.5,8319556466.1,365380447500,17770390600.0,110721675167.08,4220127857200,244137345600,2347000000.0,7329489160028.6,4958137716067.08,2479726119128.6
2023-10-04,2471406562662.5,8319556466.1,365380447500,17770390600.0,111080686372.96,4197645997800,238532553700,2347000000.0,7301402508728.6,4930410075972.96,2479726119128.6
2023-10-11,2471406562662.5,8319556466.1,365380447500,17770390600.0,111550206414.55,4197645997800,236159998900,2347000000.0,7299029953928.6,4928507041214.55,2479726119128.6
2023-10-18,2471339432252.1,8312359267.8,365380447500,17770390600.0,112020003548.62,4183755415900,234531044900,2347000000.0,7283436090419.9,4913457302448.62,2479651791519.9
2023-10-25,2454617609359.0,8289151342.5,365380447500,17770390600.0,112489537757.61,4183755415900,232804073900,2347000000.0,7264964088601.5,4912199865657.61,2462906760701.5
2023-11-01,2454617609359.0,8289151342.5,365380447500,11663111300.0,112931531390.16,4151360766500,231265518200,2347000000.0,7224923604201.5,4872601374890.16,2462906760701.5
2023-11-08,2454617609359.0,8289151342.5,365405447500,11663111300.0,113219417990.24,4151360766500,231265518200,2347000000.0,7224948604201.5,4872914261490.24,2462906760701.5
2023-11-15,2454641775802.2,8289151342.5,365405447500,11663111300.0,113496615401.98,4120788223300,231265518200,2347000000.0,7194400227444.7,4842618915701.98,2462930927144.7
2023-11-22,2451309459034.1,8285623147.1,365405447500,11663111300.0,113814051997.47,4120788223300,231265518200,2347000000.0,7191064382481.2,4842936352297.47,2459595082181.2
2023-11-29,2438765477649.9,8269455895.4,365405447500,11663111300.0,114051345937.94,4120788223300,231265518200,2347000000.0,7178504233845.3,4843173646237.94,2447034933545.3
2023-12-06,2438765477649.9,8269455895.4,365578223700,11663111300.0,114057741346.17,4091112990200,230407907200,2347000000.0,7148144165945.3,4812819973746.17,2447034933545.3
2023-12-13,2438631570765.7,8269455895.4,365578223700,11663111300.0,114016621313.8,4091112990200,227363278500,2347000000.0,7144965630361.1,4809734225013.8,2446901026661.1
2023-12-20,2435227097014.9,8265400682.5,365578223700,11663111300.0,113975015233.51,4077017769800,224094682100,2347000000.0,7124193284597.4,4792328802133.51,2443492497697.4
2023-12-27,2423545109044.4,8227833385.6,365578223700,11663111300.0,113933169888.76,4077017769800,222354473100,2347000000.0,7110733520330.0,4790546747788.76,2431772942430.0
2024-01-03,2423545109143.6,8227833385.6,365578223700,11663111300.0,113816272171.64,4045484306800,216788435700,2347000000.0,7073634020029.2,4753330349671.64,2431772942529.2
2024-01-10,2423545109143.6,8227833385.6,365578223700,11663111300.0,113597873436.81,4045484306800,215191628000,2347000000.0,7072037212329.2,4751515143236.81,2431772942529.2
2024-01-17,2423485080641.1,8224762298.1,360222223700,11663111300.0,111681203482.54,4026708799800,213749267800,2347000000.0,7046400245539.2,4724024606082.54,2431709842939.2
2024-01-24,2420419288902.4,8224762297.5,360222223700,11663111300.0,111466228477.95,4026708799800,212241686200,2347000000.0,7041826872199.9,4722302049477.95,2428644051199.9
2024-01-31,2408935936018.2,8220530275.7,360222223700,7777080800.0,111251032899.57,4003117212100,210353374100,2347000000.0,7000973356993.9,4692720923599.57,2417156466293.9004
2024-02-07,2408935936018.2,8220530275.7,360222223700,7777080800.0,111138295635.92,4003117212100,210353374100,2347000000.0,7000973356993.9,4692608186335.92,2417156466293.9004
2024-02-14,2409006931945.4,8220530275.7,360222223700,7777080800.0,111024961218.47,4003117212100,210353374100,2347000000.0,7001044352921.1,4692494851918.47,2417227462221.1
2024-02-21,2406005100441.9,8215019428.5,360222223700,7777080800.0,110912050664.79,3972155885300,210353374100,2347000000.0,6967075683770.4,4661420614564.79,2414220119870.4
2024-02-28,2395024334420.7,8210688198.4,360222223700,7777080800.0,110798668527.41,3972105885300,210353374100,2347000000.0,6956040586519.1,4661257232427.41,2403235022619.1
2024-03-06,2395024334420.7,8210688198.4,360611595800,7777080800.0,111279544501.11,3942725839900,209311788800,2347000000.0,6926008327919.1,4631705849801.11,2403235022619.1
2024-03-13,2395024334420.7,8210688198.4,360611595800,7777080800.0,111859521636.95,3942775839900,205827198700,2347000000.0,6922573737819.1,4628851236836.95,2403235022619.1
2024-03-20,2391783655670.2,8208422287.3,360611595800,7777080800.0,112439410652.72,3937459289900,202148016600,2347000000.0,6910335061057.5,4620435393752.72,2399992077957.5
2024-03-27,2380239925961.4,8195378578.4,360611595800,7777080800.0,113019071699.58,3937459289900,199214979700,2347000000.0,6895845250739.8,4618082017899.58,2388435304539.8
2024-04-03,2380239925961.4,8195378578.4,360611595800,7777080800.0,113643949644.78,3897986286900,195142926700,2347000000.0,6852300194739.8,4575161839844.78,2388435304539.8
2024-04-10,2380239925961.4,8195378578.4,360611595800,7777080800.0,114328480515.12,3897986286900,195142926700,2347000000.0,6852300194739.8,4575846370715.12,2388435304539.8
2024-04-17,2380057259419.6,8183256479.7,350026554200,7777080800.0,112608533698.62,3873577840600,195142926700,2347000000.0,6817111918199.3,4539132935998.62,2388240515899.3003
2024-04-24,2376536747676.9,8183256479.7,350026554200,7777080800.0,113274443095.67,3873577840600,195142926700,2347000000.0,6813591406456.6,4539798845395.67,2384720004156.6
2024-05-01,2363882894629.4,8165720114.5,350136174400,4591469500.0,113942126401.87,3854093773000,195142926700,2347000000.0,6778359958343.9,4517906470001.87,2372048614743.9
2024-05-08,2363882894629.4,8165720114.5,350161174400,4591469500.0,114626977496.01,3854093773000,195217926700,2347000000.0,6778459958343.9,4518691321096.01,2372048614743.9
2024-05-15,2363817628474.0,8165720114.5,350161174400,4591469500.0,115304466932.42,3822814739300,195217926700,2347000000.0,6747115658488.5,4488089776832.42,2371983348588.5
2024-05-22,2360076208180.9,8163897724.0,350161174400,4591469500.0,115981532958.4,3822814739300,195217926700,2347000000.0,6743372415804.9,4488766842858.4,2368240105904.9
2024-05-29,2346483329626.2,8158983158.9,350161174400,4591469500.0,116659136999.89,3822814739300,195217926700,2347000000.0,6729774622685.1,4489444446899.89,2354642312785.1
2024-06-05,2346483329626.2,8158983158.9,351111057200,6253764600.0,117171567787.79,3791481595000,195217926700,2347000000.0,6701053656285.1,4461235911287.79,2354642312785.1
2024-06-12,2346483329626.2,8158983158.9,351111057200,6253764600.0,117596299778.63,3791481595000,195217926700,2347000000.0,6701053656285.1,4461660643278.63,2354642312785.1
2024-06-18,2346485004267.0,8154822411.9,351111057200,6253764600.0,118022124705.34,3782466575300,195217926700,2347000000.0,6692036150478.9,4453071448505.34,2354639826678.9
2024-06-26,2327852248850.3,8144317828.4,351111057200,6253764600.0,118446773796.41,3782466575300,195292926700,2347000000.0,6673467890478.7,4453571097596.41,2335996566678.6997
2024-07-03,2327852248850.3,8144317828.4,351086057200,6253764600.0,118779966110.39,3766481594900,195292926700,2347000000.0,6657457910078.7,4437894309510.39,2335996566678.6997
2024-07-10,2327852248850.3,8144317828.4,351086057200,6253764600.0,118930582704.14,3766531594900,195292926700,2347000000.0,6657507910078.7,4438094926104.14,2335996566678.6997
2024-07-17,2327789866550.7,8142015231.6,342996184300,6253764600.0,116504585913.59,3762504955300,195292926700,2347000000.0,6645326712682.3,4423552416813.59,2335931881782.3003
2024-07-24,2324073689430.5,8142015231.6,342996184300,6253764600.0,116676701108.31,3762504955300,195292926700,2347000000.0,6641610535562.1,4423724532008.31,2332215704662.1
2024-07-31,2310058453431.1,8132001392.2,344043784700,5825583800.0,116849669231.11,3751602861300,195292926700,2347000000.0,6617302611323.3,4413614825731.11,2318190454823.3003
2024-08-07,2310058453424.6,8132001392.2,344043784700,5825583800.0,116884818401.4,3751602861300,195292926700,2347000000.0,6617302611316.8,4413649974901.4,2318190454816.8003
2024-08-14,2309991925585.6,8132001392.2,344043784700,5825583800.0,116920053573.15,3751602861300,195292926700,2347000000.0,6617236083477.8,4413685210073.15,2318123926977.8003
2024-08-21,2305952318051.1,8126499537.4,344043784700,5850583800.0,116955523175.45,3736593565500,195292926700,2347000000.0,6598206678288.5,4398736383875.45,2314078817588.5
2024-08-28,2291676263872.4,8121400247.7,344043784700,5850583800.0,116990626635.17,3736543565500,195292926700,2347000000.0,6583875524820.1,4398721487335.17,2299797664120.1
2024-09-04,2291676263872.4,8121400247.5,344043784700,5850583800.0,117076832213.32,3726552861200,195292926700,2347000000.0,6573884820519.9,4388816988613.32,2299797664119.9
2024-09-11,2291676263872.4,8121400247.5,344043784700,5850583800.0,117201900979.47,3726627861200,195292926700,2347000000.0,6573959820519.9,4389017057379.47,2299797664119.9
2024-09-18,2291611564385.7,8118246465.6,344043784700,5850583800.0,117326717071.6,3721490972300,195292926700,2347000000.0,6568755078351.3,4384004984571.6,2299729810851.3003
2024-09-25,2273970992789.8,8107049104.3,344043784700,5850583800.0,117451852233.74,3721490972300,195292926700,2347000000.0,6551103309394.1,4384130119733.74,2282078041894.0996
2024-10-02,2273970992789.8,8107049104.3,344394724000,5850583800.0,117566350257.21,3701276921800,195292926700,2347000000.0,6531240198194.1,4364381506557.21,2282078041894.0996
2024-10-09,2273970992789.8,8107049104.3,344394724000,5850583800.0,117651071168.99,3701276921800,195292926700,2347000000.0,6531240198194.1,4364466227468.99,2282078041894.0996
2024-10-16,2273984962066.1,8103435784.6,340930633600,5850583800.0,116951460441.26,3698546149100,195292926700,2347000000.0,6525055691050.7,4357571753641.26,2282088397850.7
2024-10-23,2270512734753.4,8103435784.6,340930633600,5850583800.0,117035582320.2,3698546149100,195292926700,2347000000.0,6521583463738.0,4357655875520.2,2278616170538.0
2024-10-30,2257864914441.3,8097810607.4,340955633600,5850583800.0,117129593003.64,3698596149100,195292926700,2347000000.0,6509005018248.7,4357824886203.64,2265962725048.6997
2024-11-06,2257864914441.3,8097810607.4,341360480200,6345642200.0,117288927838.79,3679675446400,195292926700,2347000000.0,6490984220548.7,4339963423338.79,2265962725048.6997
2024-11-13,2257864914441.3,8097810607.4,341360480200,6345642200.0,117460790921.1,3679600446400,195292926700,2347000000.0,6490909220548.7,4340060286421.1,2265962725048.6997
2024-11-20,2254183764524.0,8095296275.8,341360480200,6345642200.0,117632489248.98,3662306194700,195292926700,2347000000.0,6469931304599.8,4322937733048.98,2262279060799.8
2024-11-27,2240923397994.7,8058331304.6,341360480200,6345642200.0,117828274700.54,3662306194700,195292926700,2347000000.0,6456633973099.3,4323133518500.54,2248981729299.3003
2024-12-04,2240923397994.7,8058331304.6,341360480200,6345642200.0,117945478518.56,3654600446300,195292926700,2347000000.0,6448928224699.3,4315544973918.56,2248981729299.3003
2024-12-11,2240923397994.7,8058331304.6,341360480200,6345642200.0,118065020087.16,3654600446300,195292926700,2347000000.0,6448928224699.3,4315664515487.16,2248981729299.3003
2024-12-18,2240734125965.7,8052803494.4,341360480200,6345642200.0,118184455330.37,3647490119500,195342926700,2347000000.0,6441673098060.1,4308723623930.37,2248786929460.1
2024-12-24,2237426282383.3,8052803494.4,341360480200,6345642200.0,118304018771.44,3647540119500,195342926700,2347000000.0,6438415254477.7,4308893187371.44,2245479085877.6997
2024-12-31,2225215539659.7,8046833112.9,341576877800,6345642200.0,118406920580.05,3629434048600,195342926700,2347000000.0,6408308868072.6,4291106415880.05,2233262372772.6
2025-01-08,2225215539659.7,8046833112.9,341576877800,6345642200.0,118342368947.65,3629459048600,195342926700,2347000000.0,6408333868072.6,4291066864247.65,2233262372772.6
2025-01-15,2225157681774.6,8046833112.9,318893978800,6345642200.0,106742677424.92,3647289591000,195342926700,2347000000.0,6403423653587.5,4274614816124.92,2233204514887.5
2025-01-22,2221793033515.7,8044645532.0,318893978800,6345642200.0,106690950555.85,3647289591000,195342926700,2347000000.0,6400056817747.7,4274563089255.85,2229837679047.7
2025-01-29,2209533357333.2,8025687701.3,318893978800,6345642200.0,106638659278.14,3647289591000,195342926700,2347000000.0,6387778183734.5,4274510797978.14,2217559045034.5
2025-02-05,2209533357333.2,8025687701.3,320004565100,7998521700.0,106650447312.98,3635947549100,195342926700,2347000000.0,6379199607634.5,4265944009912.98,2217559045034.5
2025-02-12,2209533357333.2,8025687701.3,320004565100,7998521700.0,106688633523.75,3635947549100,195342926700,2347000000.0,6379199607634.5,4265982196123.75,2217559045034.5
2025-02-19,2209548459112.0,8023428774.0,320004565100,7998521700.0,106726296488.39,3621178192000,195342926700,2347000000.0,6364443093386.0,4251250501988.39,2217571887886.0
2025-02-26,2195291210344.8,8017477647.6,320004565100,7998521700.0,106764255551.92,3621228192000,195342926700,2347000000.0,6350229893492.4,4251338461051.92,2203308687992.4
2025-03-05,2195291210344.8,8017477647.6,320911678100,10820651200.0,107226820874.94,3607268306500,195342926700,2347000000.0,6339999250492.4,4241570383374.94,2203308687992.4
2025-03-12,2195291210344.8,8017477647.6,320911678100,10820651200.0,107858910848.92,3607268306500,195342926700,2347000000.0,6339999250492.4,4242202473348.92,2203308687992.4
2025-03-19,2195243072909.6,8014397879.6,320911678100,10820651200.0,108490911948.06,3601220405900,195342926700,2347000000.0,6333900132689.2,4236786573848.06,2203257470789.2
2025-03-26,2180991299353.2,8007383227.7,320911678100,10820651200.0,109123158883.47,3601220405900,195342926700,2347000000.0,6319641344480.9,4237418820783.47,2188998682580.9
2025-04-02,2180991299453.1,8007383227.7,321443328300,10820651200.0,109705857871.45,3581736656200,195342926700,2347000000.0,6300689245080.8,4219049420271.45,2188998682680.8
2025-04-09,2180991299453.1,8007383227.7,321443328300,10820651200.0,110152800887.57,3581736656200,195342926700,2347000000.0,6300689245080.8,4219496363287.57,2188998682680.8
2025-04-16,2180871920488.53,8000844913.2,312055391700,10820651200.0,108414353371.43,3590625917200,195342926700,2347000000.0,6300064652201.73,4217259240171.43,2188872765401.73
2025-04-23,2177405602182.7,8000844914.2,312055391700,10820651200.0,108848669863.3,3590625917200,195342926700,2347000000.0,6296598333896.9,4217693556663.3,2185406447096.9
2025-04-30,2164963696634.8,7981211616.2,313767368800,10532824100.0,109287811946.72,3586882199200,195342926700,2347000000.0,6281817227051.0,4215813130746.72,2172944908251.0
2025-05-07,2164963696634.8,7981211616.2,313767368800,10532824100.0,109502305964.63,3586882199200,195417926700,2347000000.0,6281892227051.0,4216102624764.63,2172944908251.0
2025-05-14,2164963696634.8,7981211616.2,313767368800,10532824100.0,109717193129.43,3586957199200,195417926700,2347000000.0,6281967227051.0,4216392511929.43,2172944908251.0
2025-05-21,2161319815139.8,7976485896.8,313767368800,10532824100.0,109931494298.47,3583865868600,195417926700,2347000000.0,6275227289236.6,4213515482498.47,2169296301036.6
2025-05-28,2148191502905.1,7969944231.6,313767368800,10532824100.0,110146357854.12,3583865868600,195417926700,2347000000.0,6262092435336.7,4213730346054.12,2156161447136.7002
2025-06-04,2148191502905.1,7969944231.6,313767368800,10532824100.0,110414469269.3,3581957199100,195417926700,2347000000.0,6260183765836.7,4212089787969.3,2156161447136.7002
2025-06-11,2148191502905.1,7969944231.6,313767368800,10532824100.0,110722613016.31,3581957199100,195417926700,2347000000.0,6260183765836.7,4212397931716.31,2156161447136.7002
2025-06-18,2148201036259.5,7966643182.5,313767368800,10532824100.0,111075019931.74,3581510110800,195417926700,2347000000.0,6259742909842.0,4212303250331.74,2156167679442.0
2025-06-25,2130562970558.5,7932545620.2,313767368800,10532824100.0,111338894550.61,3581560110800,195417926700,2347000000.0,6242120746578.7,4212617124950.61,2138495516178.7
2025-07-02,2130562970558.5,7932545620.2,316031178200,10532824100.0,111624468637.77,3574718389600,195417926700,2347000000.0,6237542834778.7,4208324787237.77,2138495516178.7
2025-07-09,2130562970558.5,7932545620.2,316031178200,10532824100.0,111826106189.86,3574718389600,195417926700,2347000000.0,6237542834778.7,4208526424789.86,2138495516178.7
2025-07-16,2130498581290.2,7927794429.5,307997178200,10532824100.0,109181976458.78,3583318204600,195492926700,2347000000.0,6238114509319.7,4206523110058.78,2138426375719.7
2025-07-23,2126855880617.8,7927794429.5,307997178200,10532824100.0,109378701926.85,3583318204600,195492926700,2347000000.0,6234471808647.3,4206719835526.85,2134783675047.3
2025-07-30,2112755238384.7,7916844665.4,307997178200,10532824100.0,109575068530.7,3583318204600,195492926700,2347000000.0,6220360216650.1,4206916202130.7,2120672083050.0999
2025-08-06,2112755238384.7,7916844665.4,309427193800,12575703600.0,109881434226.1,3577123691100,195492926700,2347000000.0,6217638598250.1,4204500949426.1,2120672083050.0999
2025-08-13,2112688966390.7,7916844665.4,309427193800,12575703600.0,110203822662.23,3577123691100,195492926700,2347000000.0,6217572326256.1,4204823337862.23,2120605811056.0999
2025-08-20,2108857238065.2,7907243398.3,309427193800,12575703600.0,110526469144.78,3573931158900,195492926700,2347000000.0,6210538464463.5,4201953452144.78,2116764481463.5
2025-08-27,2094945324575.0,7900952567.3,309427193800,12575703600.0,110849165848.68,3574006158900,195492926700,2347000000.0,6196695260142.3,4202351148848.68,2102846277142.3
2025-09-03,2094945324575.0,7900952567.3,309452193800,12575703600.0,111098305947.72,3572198691000,195492926700,2347000000.0,6194912792242.3,4200817821047.72,2102846277142.3
2025-09-10,2094945324575.0,7900952567.3,309452193800,12575703600.0,111246569362.2,3572148691000,195492926700,2347000000.0,6194862792242.3,4200916084462.2,2102846277142.3
2025-09-17,2094885411093.6,7897668782.5,309452193800,12575703600.0,111394691870.25,3572148691000,195492926700,2347000000.0,6194799594976.1,4201064206970.25,2102783079876.1
2025-09-24,2091317008393.0,7897668782.5,309452193800,12575703600.0,111542913512.62,3572148691000,195492926700,2347000000.0,6191231192275.5,4201212428612.62,2099214677175.5
2025-10-01,2078092682731.9,7890514236.3,310501343000,12575703600.0,111715428255.08,3566099541800,195492926700,2347000000.0,6172999712068.2,4196384943355.08,2085983196968.2
2025-10-08,2078092682731.9,7890514236.3,310501343000,12575703600.0,111989058546.9,3566099541800,195492926700,2347000000.0,6172999712068.2,4196658573646.9,2085983196968.2
2025-10-15,2078105457242.3,7890514236.3,308198180300,12575703600.0,111694543079.78,3568308575000,195492926700,2347000000.0,6172918357078.6,4196269928679.78,2085995971478.6
2025-10-22,2074717007000.2,7888689494.8,308198180300,12575703600.0,111966546576.05,3568233575000,195492926700,2347000000.0,6169453082095.0,4196466932176.05,2082605696495.0
2025-10-29,2062093057414.7,7869787845.3,308198180300,12575703600.0,112238701908.16,3568233575000,195492926700,2347000000.0,6156810230860.0,4196739087508.16,2069962845260.0
2025-11-05,2062093057414.7,7869787845.3,309716153400,14298365000.0,112505175322.92,3560730145000,195492926700,2347000000.0,6152547435360.0,4192742765422.92,2069962845260.0
2025-11-12,2062093057414.7,7869787845.3,309716153400,14298365000.0,112755737592.04,3560730145000,195492926700,2347000000.0,6152547435360.0,4192993327692.04,2069962845260.0
2025-11-19,2062040358224.7,7866384420.8,309716153400,14298365000.0,113006371280.14,3558424762700,195492926700,2347000000.0,6150185950445.5,4190938579080.14,2069906742645.5
2025-11-26,2045824659652.1,7840642989.2,309716153400,14298365000.0,113292460106.48,3558424762700,195492926700,2347000000.0,6133944510441.3,4191224667906.48,2053665302641.3
2025-12-03,2045824659652.1,7840642989.2,309716153400,14298365000.0,113500974592.45,3555730144900,195492926700,2347000000.0,6131249892641.3,4188738564592.45,2053665302641.3
2025-12-10,2045824659652.1,7840642989.2,309716153400,14298365000.0,113737279848.0,3555730144900,195492926700,2347000000.0,6131249892641.3,4188974869848.0,2053665302641.3
2025-12-17,2045638704812.8,7837683456.7,309716153400,14298365000.0,113973762966.08,3555730144900,210460926700,2347000000.0,6146028978269.5,4204179352966.08,2053476388269.5
